6006, -63, 6.2822880744934082, 0, 792, 425, 321, 296, 320, 420, 811, 0, 1284, 577, 438, 406, 440, 582, 1081
6024, -65, 6.2820672988891602, 0, 790, 424, 320, 295, 319, 419, 862, 0, 1278, 578, 439, 407, 441, 583, 1083
6044, -65, 6.2817540168762207, 0, 788, 423, 319, 294, 318, 417, 858, 0, 1273, 580, 440, 408, 442, 584, 1085
6064, -66, 6.2814822196960449, 0, 787, 422, 319, 294, 317, 416, 854, 0, 1316, 581, 441, 409, 443, 585, 1086
6085, -66, 6.2812819480895996, 0, 786, 422, 318, 293, 316, 416, 851, 0, 1306, 581, 442, 409, 443, 586, 1086
6105, -65, 6.2811980247497559, 0, 787, 422, 318, 293, 317, 416, 849, 0, 1296, 581, 442, 409, 443, 585, 1085
6124, -64, 6.2812247276306152, 0, 789, 423, 319, 294, 317, 416, 902, 0, 1336, 581, 441, 408, 442, 584, 1084
6141, -63, 6.2812428474426270, 0, 791, 424, 320, 295, 318, 417, 901, 0, 1325, 579, 440, 407, 441, 583, 1082
6159, -63, 6.2811713218688965, 0, 793, 425, 321, 295, 319, 419, 900, 0, 1314, 578, 439, 407, 441, 582, 1080
6177, -62, 6.2810835838317871, 0, 794, 426, 321, 296, 319, 419, 953, 0, 1355, 578, 439, 406, 440, 581, 1078
6195, -62, 6.2809133529663086, 0, 795, 426, 322, 296, 320, 420, 949, 0, 1343, 577, 438, 406, 440, 581, 1077
6216, -62, 6.2806272506713867, 0, 796, 427, 322, 297, 320, 420, 944, 0, 1330, 577, 438, 406, 439, 581, 1076
6237, -62, 6.2803425788879395, 0, 797, 427, 322, 297, 320, 420, 939, 0, 1368, 577, 438, 406, 439, 580, 1075
6258, -62, 6.2801351547241211, 0, 798, 427, 322, 297, 320, 420, 988, 0, 1354, 577, 438, 406, 439, 580, 1074
6279, -62, 6.2800178527832031, 0, 799, 427, 322, 297, 320, 420, 981, 0, 1393, 577, 438, 405, 439, 580, 1073
6298, -61, 6.2799649238586426, 0, 800, 428, 323, 297, 321, 421, 1031, 0, 1377, 577, 438, 405, 438, 579, 1072
6317, -60, 6.2799735069274902, 0, 802, 429, 323, 298, 321, 421, 1024, 0, 1415, 576, 437, 404, 438, 578, 1070
6337, -60, 6.2799959182739258, 0, 803, 430, 324, 299, 322, 422, 1017, 0, 1398, 575, 436, 404, 437, 577, 1068
6357, -60, 6.2800426483154297, 0, 805, 430, 325, 299, 322, 423, 1065, 0, 1436, 574, 436, 403, 437, 577, 1067
6378, -59, 6.2800974845886230, 0, 805, 431, 325, 299, 323, 424, 1055, 0, 1418, 574, 435, 403, 436, 576, 1067
6399, -60, 6.2801203727722168, 0, 806, 431, 325, 299, 323, 424, 1101, 0, 1456, 573, 435, 403, 436, 576, 1066
6420, -60, 6.2801761627197266, 0, 805, 431, 325, 299, 323, 424, 1088, 0, 1437, 573, 435, 403, 436, 576, 1067
6441, -60, 6.2802934646606445, 0, 805, 431, 325, 299, 323, 423, 1132, 0, 1418, 574, 435, 403, 436, 576, 1067
6462, -60, 6.2804551124572754, 0, 804, 430, 325, 299, 323, 423, 1119, 0, 1398, 574, 436, 403, 436, 577, 1068
6482, -60, 6.2806110382080078, 0, 804, 430, 325, 299, 322, 423, 1162, 0, 1381, 574, 436, 403, 437, 577, 1068
6501, -60, 6.2807183265686035, 0, 804, 430, 325, 299, 323, 423, 1205, 0, 1364, 574, 436, 403, 437, 577, 1069
6521, -60, 6.2807593345642090, 0, 803, 430, 325, 299, 323, 424, 1189, 0, 1349, 573, 435, 403, 437, 577, 1069
6541, -60, 6.2807283401489258, 0, 803, 430, 325, 299, 323, 424, 1230, 0, 1332, 573, 435, 403, 436, 577, 1069
6560, -60, 6.2806401252746582, 0, 804, 430, 325, 299, 323, 424, 1272, 0, 1317, 573, 435, 403, 436, 577, 1069
6581, -60, 6.2805047035217285, 0, 804, 430, 325, 299, 323, 423, 1252, 0, 1301, 574, 436, 403, 437, 577, 1069
6603, -60, 6.2803421020507812, 0, 804, 430, 325, 299, 322, 423, 1290, 0, 1286, 633, 436, 403, 437, 577, 1069
